Date,Open,High,Low,Close,Volume,Adjusted,CloseLag1,CloseLag2,CloseLag3,HML,HMLLag1,HMLLag2,HMLLag3,OMC,OMCLag1,OMCLag2,OMCLag3,VolumeLag1,VolumeLag2,VolumeLag3,CloseEMA2,CloseEMA4,CloseEMA8,LogReturn,Target
2019-10-17,8047.812,8134.832,8000.943,8103.911,14313052244.0,8103.9111328125,8047.527,8205.369,8374.687,133.889,231.723,228.008,106.078,-56.099,157.148,168.089,-53.854,16071646996.0,15220412632.0,15151387859.0,8165.238,8235.826,8306.97,0.006981979739066776,1
2019-10-18,8100.934,8138.414,7902.164,7973.208,15651592610.0,7973.20751953125,8103.911,8047.527,8205.369,236.25,133.889,231.723,228.008,127.726,-56.099,157.148,168.089,14313052244.0,16071646996.0,15220412632.0,8134.575,8197.189,8274.663,-0.016259940076949107,0
2019-10-19,7973.804,8082.629,7944.777,7988.561,13797825640.0,7988.560546875,7973.208,8103.911,8047.527,137.853,236.25,133.889,231.723,-14.757,127.726,-56.099,157.148,15651592610.0,14313052244.0,16071646996.0,8053.891,8131.586,8226.7,0.0019237257444975665,1
2019-10-20,7997.807,8281.818,7949.439,8222.078,15504249442.0,8222.078125,7988.561,7973.208,8103.911,332.379,137.853,236.25,133.889,-224.271,-14.757,127.726,-56.099,13797825640.0,15651592610.0,14313052244.0,8021.226,8089.695,8188.811,0.02881240366522189,1
2019-10-21,8225.115,8296.694,8196.416,8243.721,15868748866.0,8243.720703125,8222.078,7988.561,7973.208,100.278,332.379,137.853,236.25,-18.605,-224.271,-14.757,127.726,15504249442.0,13797825640.0,15651592610.0,8121.652,8128.469,8194.104,0.002628793271972775,1
2019-10-22,8243.402,8296.651,8074.463,8078.203,16803377857.0,8078.203125,8243.721,8222.078,7988.561,222.188,100.278,332.379,137.853,165.199,-18.605,-224.271,-14.757,15868748866.0,15504249442.0,13797825640.0,8182.686,8162.225,8201.998,-0.02028232136663908,0
2019-10-23,8076.229,8093.0,7469.323,7514.672,21942878958.0,7514.671875,8078.203,8243.721,8222.078,623.677,222.188,100.278,332.379,561.557,165.199,-18.605,-224.271,16803377857.0,15868748866.0,15504249442.0,8130.445,8137.616,8182.302,-0.07231210270483085,0
2019-10-24,7509.728,7532.868,7446.989,7493.489,16268708849.0,7493.48876953125,7514.672,8078.203,8243.721,85.879,623.677,222.188,100.278,16.239,561.557,165.199,-18.605,21942878958.0,16803377857.0,15868748866.0,7822.558,7955.16,8076.08,-0.0028228801699561206,0
2019-10-25,7490.703,8691.54,7479.984,8660.7,28705065488.0,8660.7001953125,7493.489,7514.672,8078.203,1211.556,85.879,623.677,222.188,-1169.997,16.239,561.557,165.199,16268708849.0,21942878958.0,16803377857.0,7658.024,7819.939,7983.387,0.14476109386093217,1
2019-10-26,8667.577,10021.744,8662.622,9244.973,44496255609.0,9244.97265625,8660.7,7493.489,7514.672,1359.122,1211.556,85.879,623.677,-577.396,-1169.997,16.239,561.557,28705065488.0,16268708849.0,21942878958.0,8159.362,8066.193,8091.15,0.06528433388686641,1
2019-10-27,9241.707,9749.529,9112.542,9551.715,32593129501.0,9551.71484375,9244.973,8660.7,7493.489,636.987,1359.122,1211.556,85.879,-310.008,-577.396,-1169.997,16.239,44496255609.0,28705065488.0,16268708849.0,8702.167,8411.449,8274.728,0.03264079600850012,1
2019-10-28,9565.102,9805.118,9256.148,9256.148,30948255332.0,9256.1484375,9551.715,9244.973,8660.7,548.97,636.987,1359.122,1211.556,308.953,-310.008,-577.396,-1169.997,32593129501.0,44496255609.0,28705065488.0,9126.941,8745.425,8477.901,-0.031432676505614585,0
2019-10-29,9248.44,9516.181,9232.648,9427.688,28426779937.0,9427.6875,9256.148,9551.715,9244.973,283.532,548.97,636.987,1359.122,-179.247,308.953,-310.008,-577.396,30948255332.0,32593129501.0,44496255609.0,9191.545,8895.013,8601.723,0.018362811918533402,1
2019-10-30,9422.463,9426.874,9085.37,9205.727,27706531577.0,9205.7265625,9427.688,9256.148,9551.715,341.504,283.532,548.97,636.987,216.736,-179.247,308.953,-310.008,28426779937.0,30948255332.0,32593129501.0,9309.616,9051.03,8733.137,-0.023825095718831422,0
2019-10-31,9202.458,9383.161,9028.718,9199.585,26583653947.0,9199.5849609375,9205.727,9427.688,9256.148,354.443,341.504,283.532,548.97,2.873,216.736,-179.247,308.953,27706531577.0,28426779937.0,30948255332.0,9257.671,9096.339,8808.328,-0.0006673727616756513,0
2019-11-01,9193.992,9275.657,9132.048,9261.104,24324691031.0,9261.1044921875,9199.585,9205.727,9427.688,143.609,354.443,341.504,283.532,-67.112,2.873,216.736,-179.247,26583653947.0,27706531577.0,28426779937.0,9228.628,9126.579,8870.578,0.006664947063719231,1
2019-11-02,9259.783,9377.486,9249.588,9324.718,21242676385.0,9324.7177734375,9261.104,9199.585,9205.727,127.898,143.609,354.443,341.504,-64.935,-67.112,2.873,216.736,24324691031.0,26583653947.0,27706531577.0,9244.866,9165.981,8932.712,0.0068453823292389865,1
2019-11-03,9324.787,9379.807,9141.252,9235.354,21132220847.0,9235.3544921875,9324.718,9261.104,9199.585,238.555,127.898,143.609,354.443,89.433,-64.935,-67.112,2.873,21242676385.0,24324691031.0,26583653947.0,9284.792,9212.474,8995.082,-0.009629700847412865,0
2019-11-04,9235.607,9505.052,9191.485,9412.612,26170255634.0,9412.6123046875,9235.354,9324.718,9261.104,313.566,238.555,127.898,143.609,-177.005,89.433,-64.935,-67.112,21132220847.0,21242676385.0,24324691031.0,9260.073,9219.175,9033.31,0.01901152585439151,1
2019-11-05,9413.005,9457.418,9256.932,9342.527,26198609048.0,9342.52734375,9412.612,9235.354,9324.718,200.486,313.566,238.555,127.898,70.478,-177.005,89.433,-64.935,26170255634.0,21132220847.0,21242676385.0,9336.343,9275.832,9093.658,-0.007473715309565572,0
2019-11-06,9340.864,9423.237,9305.909,9360.88,23133895765.0,9360.8798828125,9342.527,9412.612,9235.354,117.328,200.486,313.566,238.555,-20.016,70.478,-177.005,89.433,26198609048.0,26170255634.0,21132220847.0,9339.435,9295.366,9133.254,0.0019624814591623348,1
2019-11-07,9352.394,9368.477,9202.354,9267.562,22700383839.0,9267.5615234375,9360.88,9342.527,9412.612,166.123,117.328,200.486,313.566,84.832,-20.016,70.478,-177.005,23133895765.0,26198609048.0,26170255634.0,9350.157,9314.555,9169.47,-0.010018996001742247,0
2019-11-08,9265.368,9272.76,8775.534,8804.881,24333037836.0,8804.880859375,9267.562,9360.88,9342.527,497.226,166.123,117.328,200.486,460.487,84.832,-20.016,70.478,22700383839.0,23133895765.0,26198609048.0,9308.859,9300.791,9185.077,-0.05121408380627322,0
2019-11-09,8809.469,8891.818,8793.163,8813.582,17578630606.0,8813.58203125,8804.881,9267.562,9360.88,98.655,497.226,166.123,117.328,-4.113,460.487,84.832,-20.016,24333037836.0,22700383839.0,23133895765.0,9056.87,9155.542,9124.586,0.000987733451713017,1
2019-11-10,8812.489,9103.826,8806.162,9055.526,20587919881.0,9055.5263671875,8813.582,8804.881,9267.562,297.664,98.655,497.226,166.123,-243.037,-4.113,460.487,84.832,17578630606.0,24333037836.0,22700383839.0,8935.226,9055.384,9075.104,0.027081275361004672,1
2019-11-11,9056.918,9081.279,8700.608,8757.788,20265510765.0,8757.7880859375,9055.526,8813.582,8804.881,380.671,297.664,98.655,497.226,299.13,-243.037,-4.113,460.487,20587919881.0,17578630606.0,24333037836.0,8995.376,9055.426,9071.99,-0.03343184819094057,0
2019-11-12,8759.752,8853.769,8685.428,8815.662,20309769107.0,8815.662109375,8757.788,9055.526,8813.582,168.341,380.671,297.664,98.655,-55.91,299.13,-243.037,-4.113,20265510765.0,20587919881.0,17578630606.0,8876.582,8968.25,9021.999,0.0065865532404471615,1
2019-11-13,8812.033,8836.842,8761.651,8808.263,17545755405.0,8808.2626953125,8815.662,8757.788,9055.526,75.19,168.341,380.671,297.664,3.771,-55.91,299.13,-243.037,20309769107.0,20265510765.0,20587919881.0,8846.122,8923.558,8989.17,-0.0008397010971480578,0
2019-11-14,8811.937,8826.943,8692.552,8708.095,19084739975.0,8708.0947265625,8808.263,8815.662,8757.788,134.392,75.19,168.341,380.671,103.842,3.771,-55.91,299.13,17545755405.0,20309769107.0,20265510765.0,8827.192,8889.789,8960.387,-0.011437202181483985,0
2019-11-15,8705.708,8730.873,8484.844,8491.992,21796856471.0,8491.9921875,8708.095,8808.263,8815.662,246.029,134.392,75.19,168.341,213.716,103.842,3.771,-55.91,19084739975.0,17545755405.0,20309769107.0,8767.644,8836.572,8920.246,-0.02512939756383665,0
2019-11-16,8491.166,8591.997,8473.974,8550.761,16495389808.0,8550.7607421875,8491.992,8708.095,8808.263,118.023,246.029,134.392,75.19,-59.595,213.716,103.842,3.771,21796856471.0,19084739975.0,17545755405.0,8629.818,8735.647,8852.11,0.0068966308279384695,1
2019-11-17,8549.471,8727.789,8500.968,8577.976,18668638897.0,8577.9755859375,8550.761,8491.992,8708.095,226.821,118.023,246.029,134.392,-28.505,-59.595,213.716,103.842,16495389808.0,21796856471.0,19084739975.0,8590.289,8681.495,8804.164,0.003177685280365235,1
2019-11-18,8573.98,8653.28,8273.573,8309.286,21579470673.0,8309.2861328125,8577.976,8550.761,8491.992,379.707,226.821,118.023,246.029,264.694,-28.505,-59.595,213.716,18668638897.0,16495389808.0,21796856471.0,8584.132,8651.175,8768.177,-0.03182423938339746,0
2019-11-19,8305.135,8408.517,8099.963,8206.146,21083613816.0,8206.1455078125,8309.286,8577.976,8550.761,308.553,379.707,226.821,118.023,98.989,264.694,-28.505,-59.595,21579470673.0,18668638897.0,16495389808.0,8446.709,8551.038,8695.165,-0.01249037483855615,0
2019-11-20,8203.613,8237.24,8010.512,8027.268,20764300437.0,8027.26806640625,8206.146,8309.286,8577.976,226.729,308.553,379.707,226.821,176.345,98.989,264.694,-28.505,21083613816.0,21579470673.0,18668638897.0,8326.427,8450.021,8617.361,-0.022039071560940312,0
2019-11-21,8023.645,8110.098,7597.382,7642.75,22514243371.0,7642.75,8027.268,8206.146,8309.286,512.716,226.729,308.553,379.707,380.895,176.345,98.989,264.694,20764300437.0,21083613816.0,21579470673.0,8176.848,8326.2,8523.475,-0.049086768125686187,0
2019-11-22,7643.569,7697.383,6936.707,7296.578,34242315785.0,7296.57763671875,7642.75,8027.268,8206.146,760.676,512.716,226.729,308.553,346.992,380.895,176.345,98.989,22514243371.0,20764300437.0,21083613816.0,7909.799,8126.022,8383.348,-0.04635206471928927,0
2019-11-23,7296.165,7442.259,7151.418,7397.797,21008924418.0,7397.796875,7296.578,7642.75,8027.268,290.841,760.676,512.716,226.729,-101.632,346.992,380.895,176.345,34242315785.0,22514243371.0,20764300437.0,7603.188,7883.083,8210.439,0.013776814950745946,1
2019-11-24,7398.634,7408.577,7029.289,7047.917,30433517289.0,7047.9169921875,7397.797,7296.578,7642.75,379.288,290.841,760.676,512.716,350.717,-101.632,346.992,380.895,21008924418.0,34242315785.0,22514243371.0,7500.493,7740.946,8081.145,-0.04845012522266549,0
2019-11-25,7039.977,7319.857,6617.167,7146.134,42685231262.0,7146.1337890625,7047.917,7397.797,7296.578,702.69,379.288,290.841,760.676,-106.157,350.717,-101.632,346.992,30433517289.0,21008924418.0,34242315785.0,7274.205,7537.963,7916.755,0.013839370591340378,1
2019-11-26,7145.159,7320.23,7098.572,7218.371,21129505542.0,7218.37109375,7146.134,7047.917,7397.797,221.658,702.69,379.288,290.841,-73.212,-106.157,350.717,-101.632,42685231262.0,30433517289.0,21008924418.0,7210.169,7423.199,7794.146,0.010057835510045162,1
2019-11-27,7220.881,7619.693,6974.174,7531.664,23991412764.0,7531.66357421875,7218.371,7146.134,7047.917,645.519,221.658,702.69,379.288,-310.783,-73.212,-106.157,350.717,21129505542.0,42685231262.0,30433517289.0,7214.27,7363.206,7702.538,0.04248662643530125,1
2019-11-28,7536.82,7730.073,7454.122,7463.106,19050116751.0,7463.10595703125,7531.664,7218.371,7146.134,275.951,645.519,221.658,702.69,73.714,-310.783,-73.212,-106.157,23991412764.0,21129505542.0,42685231262.0,7372.967,7412.546,7675.351,-0.00914426790792298,0
2019-11-29,7466.727,7781.18,7460.756,7761.244,19709695456.0,7761.24365234375,7463.106,7531.664,7218.371,320.423,275.951,645.519,221.658,-294.517,73.714,-310.783,-73.212,19050116751.0,23991412764.0,21129505542.0,7418.036,7427.355,7641.582,0.03917091013708419,1
2019-11-30,7764.057,7836.102,7515.85,7569.63,17158194786.0,7569.6298828125,7761.244,7463.106,7531.664,320.252,320.423,275.951,645.519,194.427,-294.517,73.714,-310.783,19709695456.0,19050116751.0,23991412764.0,7589.64,7525.149,7660.621,-0.024998412204507995,0
2019-12-01,7571.616,7571.616,7291.342,7424.292,18720708479.0,7424.29248046875,7569.63,7761.244,7463.106,280.274,320.252,320.423,275.951,147.324,194.427,-294.517,73.714,17158194786.0,19709695456.0,19050116751.0,7579.635,7538.177,7646.144,-0.019386782304190116,0
2019-12-02,7424.036,7474.819,7233.399,7321.988,17082040706.0,7321.98828125,7424.292,7569.63,7761.244,241.419,280.274,320.252,320.423,102.048,147.324,194.427,-294.517,18720708479.0,17158194786.0,19709695456.0,7501.964,7504.821,7610.847,-0.013875477110813644,0
2019-12-03,7323.976,7418.859,7229.357,7320.146,14797485769.0,7320.1455078125,7321.988,7424.292,7569.63,189.502,241.419,280.274,320.252,3.83,102.048,147.324,194.427,17082040706.0,18720708479.0,17158194786.0,7411.976,7451.27,7564.888,-0.0002517083198087148,0
2019-12-04,7320.125,7539.785,7170.923,7252.035,21664240918.0,7252.03466796875,7320.146,7321.988,7424.292,368.862,189.502,241.419,280.274,68.09,3.83,102.048,147.324,14797485769.0,17082040706.0,18720708479.0,7366.061,7412.865,7525.949,-0.00934813254089389,0
2019-12-05,7253.242,7743.432,7232.677,7448.308,18816085231.0,7448.3076171875,7252.035,7320.146,7321.988,510.755,368.862,189.502,241.419,-195.066,68.09,3.83,102.048,21664240918.0,14797485769.0,17082040706.0,7309.048,7365.759,7482.368,0.026704767756073822,1
2019-12-06,7450.562,7546.997,7392.175,7546.997,18104466307.0,7546.99658203125,7448.308,7252.035,7320.146,154.821,510.755,368.862,189.502,-96.435,-195.066,68.09,3.83,18816085231.0,21664240918.0,14797485769.0,7378.678,7389.937,7476.949,0.013162839304284675,1
2019-12-07,7547.266,7589.952,7525.711,7556.238,15453520564.0,7556.23779296875,7546.997,7448.308,7252.035,64.24,154.821,510.755,368.862,-8.972,-96.435,-195.066,68.09,18104466307.0,18816085231.0,21664240918.0,7462.837,7435.939,7488.094,0.001223739480074957,1
2019-12-08,7551.339,7634.606,7476.091,7564.345,15409908086.0,7564.34521484375,7556.238,7546.997,7448.308,158.515,64.24,154.821,510.755,-13.006,-8.972,-96.435,-195.066,15453520564.0,18104466307.0,18816085231.0,7509.537,7471.173,7498.936,0.0010723690545205787,1
2019-12-09,7561.795,7618.092,7365.985,7400.899,17872021272.0,7400.8994140625,7564.345,7556.238,7546.997,252.106,158.515,64.24,154.821,160.896,-13.006,-8.972,-96.435,15409908086.0,15453520564.0,18104466307.0,7536.941,7498.463,7509.343,-0.021844253680856535,0
2019-12-10,7397.134,7424.023,7246.044,7278.12,18249031195.0,7278.11962890625,7400.899,7564.345,7556.238,177.979,252.106,158.515,64.24,119.015,160.896,-13.006,-8.972,17872021272.0,15409908086.0,15453520564.0,7468.92,7469.887,7492.089,-0.016728999152694785,0
2019-12-11,7277.198,7324.156,7195.527,7217.427,16350490689.0,7217.42724609375,7278.12,7400.899,7564.345,128.629,177.979,252.106,158.515,59.771,119.015,160.896,-13.006,18249031195.0,17872021272.0,15409908086.0,7373.52,7413.72,7458.046,-0.008373983817170333,0
2019-12-12,7216.739,7266.64,7164.741,7243.134,18927080224.0,7243.13427734375,7217.427,7278.12,7400.899,101.898,128.629,177.979,252.106,-26.396,59.771,119.015,160.896,16350490689.0,18249031195.0,17872021272.0,7295.474,7356.227,7419.762,0.0035554716584630377,1
2019-12-13,7244.662,7293.561,7227.123,7269.685,17125736940.0,7269.6845703125,7243.134,7217.427,7278.12,66.438,101.898,128.629,177.979,-25.022,-26.396,59.771,119.015,18927080224.0,16350490689.0,18249031195.0,7269.304,7323.103,7391.66,0.0036588787977558162,1
2019-12-14,7268.903,7308.836,7097.209,7124.674,17137029730.0,7124.673828125,7269.685,7243.134,7217.427,211.627,66.438,101.898,128.629,144.229,-25.022,-26.396,59.771,17125736940.0,18927080224.0,16350490689.0,7269.494,7307.457,7372.253,-0.020148956153597603,0
2019-12-15,7124.24,7181.076,6924.376,7152.302,16881129804.0,7152.3017578125,7124.674,7269.685,7243.134,256.7,211.627,66.438,101.898,-28.062,144.229,-25.022,-26.396,17137029730.0,17125736940.0,18927080224.0,7197.084,7253.921,7332.863,0.003870282470955076,1
2019-12-16,7153.663,7171.169,6903.683,6932.48,20213265950.0,6932.48046875,7152.302,7124.674,7269.685,267.486,256.7,211.627,66.438,221.183,-28.062,144.229,-25.022,16881129804.0,17137029730.0,17125736940.0,7174.693,7224.157,7304.135,-0.031216547911036934,0
2019-12-17,6931.315,6964.075,6587.974,6640.515,22363804217.0,6640.51513671875,6932.48,7152.302,7124.674,376.101,267.486,256.7,211.627,290.8,221.183,-28.062,144.229,20213265950.0,16881129804.0,17137029730.0,7053.587,7138.727,7245.003,-0.043028139847750044,0
2019-12-18,6647.698,7324.985,6540.049,7276.803,31836522778.0,7276.802734375,6640.515,6932.48,7152.302,784.936,376.101,267.486,256.7,-629.104,290.8,221.183,-28.062,22363804217.0,20213265950.0,16881129804.0,6847.051,6992.804,7148.827,0.09150203958984561,1
2019-12-19,7277.591,7346.603,7041.382,7202.844,25904604416.0,7202.84423828125,7276.803,6640.515,6932.48,305.221,784.936,376.101,267.486,74.747,-629.104,290.8,221.183,31836522778.0,22363804217.0,20213265950.0,7061.927,7075.986,7169.188,-0.01021559978849091,0
2019-12-20,7208.637,7257.922,7086.124,7218.816,22633815180.0,7218.81640625,7202.844,7276.803,6640.515,171.798,305.221,784.936,376.101,-10.18,74.747,-629.104,290.8,25904604416.0,31836522778.0,22363804217.0,7132.386,7113.142,7174.543,0.002215025702357289,1
2019-12-21,7220.594,7223.226,7112.736,7191.159,19312552168.0,7191.15869140625,7218.816,7202.844,7276.803,110.49,171.798,305.221,784.936,29.435,-10.18,74.747,-629.104,22633815180.0,25904604416.0,31836522778.0,7175.601,7144.093,7181.587,-0.0038386948789303917,0
2019-12-22,7191.188,7518.033,7167.179,7511.589,23134537956.0,7511.5888671875,7191.159,7218.816,7202.844,350.854,110.49,171.798,305.221,-320.4,29.435,-10.18,74.747,19312552168.0,22633815180.0,25904604416.0,7183.38,7157.878,7183.11,0.04359469833307996,1
2019-12-23,7508.902,7656.176,7326.192,7355.628,27831788041.0,7355.62841796875,7511.589,7191.159,7218.816,329.984,350.854,110.49,171.798,153.274,-320.4,29.435,-10.18,23134537956.0,19312552168.0,22633815180.0,7347.484,7261.478,7235.372,-0.020981218944278197,0
2019-12-24,7354.393,7535.717,7269.529,7322.532,22991622105.0,7322.5322265625,7355.628,7511.589,7191.159,266.188,329.984,350.854,110.49,31.861,153.274,-320.4,29.435,27831788041.0,23134537956.0,19312552168.0,7351.556,7289.054,7254.505,-0.004509590580982912,0
2019-12-25,7325.756,7357.02,7220.991,7275.156,21559505149.0,7275.15576171875,7322.532,7355.628,7511.589,136.029,266.188,329.984,350.854,50.6,31.861,153.274,-320.4,22991622105.0,27831788041.0,23134537956.0,7337.044,7298.859,7265.329,-0.00649097736895625,0
2019-12-26,7274.799,7388.303,7200.387,7238.967,22787010034.0,7238.966796875,7275.156,7322.532,7355.628,187.916,136.029,266.188,329.984,35.833,50.6,31.861,153.274,21559505149.0,22991622105.0,27831788041.0,7306.1,7291.917,7266.892,-0.004986734773912115,0
2019-12-27,7238.141,7363.529,7189.934,7290.088,22777360996.0,7290.08837890625,7238.967,7275.156,7322.532,173.595,187.916,136.029,266.188,-51.947,35.833,50.6,31.861,22787010034.0,21559505149.0,22991622105.0,7272.533,7276.408,7262.449,0.007037180653861685,1
2019-12-28,7289.031,7399.041,7286.905,7317.99,21365673026.0,7317.990234375,7290.088,7238.967,7275.156,112.136,173.595,187.916,136.029,-28.959,-51.947,35.833,50.6,22777360996.0,22787010034.0,21559505149.0,7281.311,7280.415,7266.847,0.003820062875904435,1
2019-12-29,7317.647,7513.948,7279.865,7422.653,22445257702.0,7422.65283203125,7317.99,7290.088,7238.967,234.083,112.136,173.595,187.916,-105.005,-28.959,-51.947,35.833,21365673026.0,22777360996.0,22787010034.0,7299.651,7291.42,7274.984,0.014200785685395729,1
2019-12-30,7420.273,7454.824,7276.308,7292.995,22874131672.0,7292.9951171875,7422.653,7317.99,7290.088,178.516,234.083,112.136,173.595,127.278,-105.005,-28.959,-51.947,22445257702.0,21365673026.0,22777360996.0,7361.152,7329.858,7298.478,-0.017622203333694908,0
2019-12-31,7294.439,7335.29,7169.778,7193.599,21167946112.0,7193.59912109375,7292.995,7422.653,7317.99,165.512,178.516,234.083,112.136,100.84,127.278,-105.005,-28.959,22874131672.0,22445257702.0,21365673026.0,7327.073,7319.061,7297.606,-0.013722694823239307,0
2020-01-01,7194.892,7254.331,7174.944,7200.174,18565664997.0,7200.17431640625,7193.599,7292.995,7422.653,79.386,165.512,178.516,234.083,-5.282,100.84,127.278,-105.005,21167946112.0,22874131672.0,22445257702.0,7260.336,7282.314,7281.058,0.0009136166827146318,1
2020-01-02,7202.551,7212.155,6935.27,6985.47,20802083465.0,6985.47021484375,7200.174,7193.599,7292.995,276.885,79.386,165.512,178.516,217.081,-5.282,100.84,127.278,18565664997.0,21167946112.0,22874131672.0,7230.255,7258.256,7268.189,-0.030272928096194005,0
2020-01-03,6984.429,7413.715,6914.996,7344.884,28111481032.0,7344.88427734375,6985.47,7200.174,7193.599,498.719,276.885,79.386,165.512,-360.456,217.081,-5.282,100.84,20802083465.0,18565664997.0,21167946112.0,7107.863,7178.359,7223.208,0.050171745960031294,1
2020-01-04,7345.375,7427.386,7309.514,7410.657,18444271275.0,7410.65673828125,7344.884,6985.47,7200.174,117.872,498.719,276.885,79.386,-65.281,-360.456,217.081,-5.282,28111481032.0,20802083465.0,18565664997.0,7226.374,7227.133,7242.567,0.008915009823896914,1
2020-01-05,7410.452,7544.497,7400.536,7411.317,19725074095.0,7411.3173828125,7410.657,7344.884,6985.47,143.961,117.872,498.719,276.885,-0.866,-65.281,-360.456,217.081,18444271275.0,28111481032.0,20802083465.0,7318.515,7280.886,7269.311,0.00008914393268935946,1
2020-01-06,7410.452,7781.867,7409.293,7769.219,23276261598.0,7769.21923828125,7411.317,7410.657,7344.884,372.574,143.961,117.872,498.719,-358.767,-0.866,-65.281,-360.456,19725074095.0,18444271275.0,28111481032.0,7364.916,7319.088,7291.904,0.047161467235659664,1
2020-01-07,7768.682,8178.216,7768.228,8163.692,28767291327.0,8163.6923828125,7769.219,7411.317,7410.657,409.988,372.574,143.961,117.872,-395.01,-358.767,-0.866,-65.281,23276261598.0,19725074095.0,18444271275.0,7567.068,7450.929,7367.847,0.04952688932640552,1
2020-01-08,8161.936,8396.738,7956.774,8079.863,31672559265.0,8079.86279296875,8163.692,7769.219,7411.317,439.964,409.988,372.574,143.961,82.073,-395.01,-358.767,-0.866,28767291327.0,23276261598.0,19725074095.0,7865.38,7659.692,7494.469,-0.010321673202805576,0
2020-01-09,8082.296,8082.296,7842.404,7879.071,24045990466.0,7879.0712890625,8079.863,8163.692,7769.219,239.892,439.964,409.988,372.574,203.225,82.073,-395.01,-358.767,31672559265.0,28767291327.0,23276261598.0,7972.621,7782.757,7587.607,-0.02516485111441786,0
2020-01-10,7878.308,8166.554,7726.775,8166.554,28714583844.0,8166.55419921875,7879.071,8079.863,8163.692,439.779,239.892,439.964,409.988,-288.247,203.225,82.073,-395.01,24045990466.0,31672559265.0,28767291327.0,7925.846,7810.967,7633.98,0.0358370170573265,1
2020-01-11,8162.191,8218.359,8029.642,8037.538,25521165085.0,8037.53759765625,8166.554,7879.071,8079.863,188.717,439.779,239.892,439.964,124.653,-288.247,203.225,82.073,28714583844.0,24045990466.0,31672559265.0,8046.2,7915.116,7718.714,-0.01592428993077385,0
2020-01-12,8033.262,8200.063,8009.059,8192.494,22903438381.0,8192.494140625,8037.538,8166.554,7879.071,191.004,188.717,439.779,239.892,-159.232,124.653,-288.247,203.225,25521165085.0,28714583844.0,24045990466.0,8041.869,7950.973,7769.44,0.019095619045757743,1
2020-01-13,8189.772,8197.788,8079.701,8144.194,22482910688.0,8144.1943359375,8192.494,8037.538,8166.554,118.087,191.004,188.717,439.779,45.578,-159.232,124.653,-288.247,22903438381.0,25521165085.0,28714583844.0,8117.182,8021.713,7836.75,-0.005913064387262195,0
2020-01-14,8140.933,8879.512,8140.933,8827.765,44841784107.0,8827.7646484375,8144.194,8192.494,8037.538,738.579,118.087,191.004,188.717,-686.832,45.578,-159.232,124.653,22482910688.0,22903438381.0,25521165085.0,8130.688,8057.587,7885.665,0.0805965063783667,1
2020-01-15,8825.344,8890.117,8657.188,8807.011,40102834650.0,8807.0107421875,8827.765,8144.194,8192.494,232.93,738.579,118.087,191.004,18.333,-686.832,45.578,-159.232,44841784107.0,22482910688.0,22903438381.0,8479.226,8283.167,8035.557,-0.0023537488141357047,0
2020-01-16,8812.481,8846.461,8612.096,8723.786,31313981931.0,8723.7861328125,8807.011,8827.765,8144.194,234.365,232.93,738.579,118.087,88.695,18.333,-686.832,45.578,40102834650.0,44841784107.0,22482910688.0,8643.119,8436.597,8158.298,-0.009494746324859216,0
2020-01-17,8725.21,8958.122,8677.316,8929.038,36372139320.0,8929.0380859375,8723.786,8807.011,8827.765,280.806,234.365,232.93,738.579,-203.828,88.695,18.333,-686.832,31313981931.0,40102834650.0,44841784107.0,8683.452,8520.713,8248.269,0.023255338715640103,1
2020-01-18,8927.212,9012.198,8827.332,8942.809,32337772627.0,8942.80859375,8929.038,8723.786,8807.011,184.866,280.806,234.365,232.93,-15.597,-203.828,88.695,18.333,36372139320.0,31313981931.0,40102834650.0,8806.245,8640.308,8356.582,0.0015410282758632793,1
2020-01-19,8941.445,9164.362,8620.08,8706.245,34217320471.0,8706.2451171875,8942.809,8929.038,8723.786,544.282,184.866,280.806,234.365,235.2,-15.597,-203.828,88.695,32337772627.0,36372139320.0,31313981931.0,8874.527,8728.909,8449.853,-0.026809102516198058,0
2020-01-20,8704.632,8745.591,8560.474,8657.643,26422375678.0,8657.642578125,8706.245,8942.809,8929.038,185.117,544.282,184.866,280.806,46.989,235.2,-15.597,-203.828,34217320471.0,32337772627.0,36372139320.0,8790.386,8722.271,8490.646,-0.005598131806099833,0
2020-01-21,8658.991,8755.706,8544.521,8745.895,24097418512.0,8745.89453125,8657.643,8706.245,8942.809,211.186,185.117,544.282,184.866,-86.903,46.989,235.2,-15.597,26422375678.0,34217320471.0,32337772627.0,8724.014,8703.342,8517.215,0.010141927934056931,1
2020-01-22,8744.211,8792.994,8636.747,8680.876,22600204051.0,8680.8759765625,8745.895,8657.643,8706.245,156.247,211.186,185.117,544.282,63.335,-86.903,46.989,235.2,24097418512.0,26422375678.0,34217320471.0,8734.954,8715.805,8553.599,-0.007461951294768086,0
2020-01-23,8680.65,8687.747,8333.638,8406.516,25770680779.0,8406.515625,8680.876,8745.895,8657.643,354.109,156.247,211.186,185.117,274.135,63.335,-86.903,46.989,22600204051.0,24097418512.0,26422375678.0,8707.915,8705.575,8573.849,-0.03211536772319544,0
2020-01-24,8405.567,8514.667,8266.841,8445.435,24397913026.0,8445.4345703125,8406.516,8680.876,8745.895,247.826,354.109,156.247,211.186,-39.867,274.135,63.335,-86.903,25770680779.0,22600204051.0,24097418512.0,8557.215,8617.982,8547.226,0.00461893300829455,1
